"zip"|"type"|"state"|"county"|"country"|"latitude"|"longitude"|"irs_estimated_population"
"70094"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.9"|"-90.14"|"25680"
"70096"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.9"|"-90.14"|"721"
"70097"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"30.03"|"-90.24"|"0"
"70112"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.96"|"-90.08"|"2910"
"70113"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.94"|"-90.08"|"5220"
"70114"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.94"|"-90.03"|"16820"
"70115"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.92"|"-90.1"|"23610"
"70116"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.97"|"-90.06"|"6600"
"70117"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.97"|"-90.03"|"19450"
"70118"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.94"|"-90.13"|"20980"
"70119"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.98"|"-90.09"|"24290"
"70121"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.96"|"-90.16"|"8750"
"70122"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.01"|"-90.06"|"26730"
"70123"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.95"|"-90.21"|"23370"
"70124"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.01"|"-90.1"|"19660"
"70125"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.95"|"-90.1"|"11220"
"70126"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.02"|"-90.02"|"22740"
"70127"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.02"|"-89.98"|"18200"
"70128"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.05"|"-89.96"|"15090"
"70129"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"7650"
"70130"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.94"|"-90.07"|"9900"
"70131"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.91"|"-89.96"|"21890"
"70139"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.95"|"-90.07"|"54"
"70140"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.95"|"-90.07"|"28"
"70141"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70142"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"26"
"70143"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"62"
"70145"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70146"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"74"
"70148"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"64"
"70149"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.95"|"-90.07"|"0"
"70150"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"291"
"70151"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"282"
"70152"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"211"
"70153"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"180"
"70154"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70156"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"242"
"70157"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"199"
"70158"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"288"
"70159"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70160"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"25"
"70161"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"94"
"70162"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70163"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"29.95"|"-90.08"|"99"
"70164"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70165"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70166"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70167"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70170"|"STANDARD"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"174"
"70172"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"226"
"70174"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"1753"
"70175"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"776"
"70176"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"54"
"70177"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"578"
"70178"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"175"
"70179"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"884"
"70181"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"275"
"70182"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"490"
"70183"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"343"
"70184"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"71"
"70185"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"625"
"70186"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"164"
"70187"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"678"
"70189"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"84"
"70190"|"PO BOX"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"52"
"70195"|"UNIQUE"|"LA"|"Orleans Parish"|"US"|"30.06"|"-89.93"|"0"
"70301"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.79"|"-90.82"|"37220"
"70302"|"PO BOX"|"LA"|"Lafourche Parish"|"US"|"29.79"|"-90.82"|"1495"
"70310"|"UNIQUE"|"LA"|"Lafourche Parish"|"US"|"29.79"|"-90.82"|"96"
"70339"|"STANDARD"|"LA"|"Assumption Parish"|"US"|"29.95"|"-91.2"|"4530"
"70340"|"PO BOX"|"LA"|"St Mary Parish"|"US"|"29.67"|"-91.11"|"1809"
"70341"|"STANDARD"|"LA"|"Assumption Parish"|"US"|"30.03"|"-91.04"|"2670"
"70342"|"STANDARD"|"LA"|"St. Mary Parish"|"US"|"29.7"|"-91.23"|"4090"
"70343"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.55"|"-90.61"|"5050"
"70344"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.44"|"-90.59"|"4210"
"70345"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.52"|"-90.33"|"7720"
"70346"|"STANDARD"|"LA"|"Ascension Parish"|"US"|"30.09"|"-90.99"|"8660"
"70352"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.68"|"-90.94"|"183"
"70353"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.36"|"-90.7"|"850"
"70354"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.43"|"-90.3"|"3560"
"70355"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.69"|"-90.49"|"780"
"70356"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.63"|"-90.97"|"1720"
"70357"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.38"|"-90.27"|"2050"
"70358"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.24"|"-89.98"|"810"
"70359"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.67"|"-90.78"|"8230"
"70360"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.58"|"-90.81"|"23690"
"70361"|"PO BOX"|"LA"|"Terrebonne Parish"|"US"|"29.57"|"-90.7"|"2048"
"70363"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.57"|"-90.7"|"20320"
"70364"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.63"|"-90.68"|"24450"
"70371"|"PO BOX"|"LA"|"Lafourche Parish"|"US"|"29.81"|"-90.74"|"0"
"70372"|"STANDARD"|"LA"|"Assumption Parish"|"US"|"29.82"|"-90.95"|"2200"
"70373"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.57"|"-90.37"|"5610"
"70374"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.64"|"-90.53"|"5590"
"70375"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.69"|"-90.53"|"400"
"70377"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.46"|"-90.55"|"3060"
"70380"|"STANDARD"|"LA"|"St. Mary Parish"|"US"|"29.73"|"-91.13"|"15730"
"70381"|"PO BOX"|"LA"|"St. Mary Parish"|"US"|"29.7"|"-91.19"|"2353"
"70390"|"STANDARD"|"LA"|"Assumption Parish"|"US"|"29.93"|"-91.02"|"5480"
"70391"|"PO BOX"|"LA"|"Assumption Parish"|"US"|"29.99"|"-91.06"|"915"
"70392"|"STANDARD"|"LA"|"St. Mary Parish"|"US"|"29.69"|"-91.3"|"7020"
"70393"|"STANDARD"|"LA"|"Assumption Parish"|"US"|"29.99"|"-91.01"|"720"
"70394"|"STANDARD"|"LA"|"Lafourche Parish"|"US"|"29.71"|"-90.59"|"11870"
"70395"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.73"|"-90.82"|"4450"
"70397"|"STANDARD"|"LA"|"Terrebonne Parish"|"US"|"29.39"|"-90.79"|"1060"
"70401"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.53"|"-90.46"|"14090"
"70402"|"UNIQUE"|"LA"|"Tangipahoa Parish"|"US"|"30.52"|"-90.47"|"170"
"70403"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.5"|"-90.46"|"22150"
"70404"|"PO BOX"|"LA"|"Tangipahoa Parish"|"US"|"30.5"|"-90.46"|"2838"
"70420"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.47"|"-90.03"|"7520"
"70421"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.38"|"-90.4"|"72"
"70422"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.73"|"-90.51"|"10450"
"70426"|"STANDARD"|"LA"|"Washington Parish"|"US"|"30.96"|"-89.81"|"3590"
"70427"|"STANDARD"|"LA"|"Washington Parish"|"US"|"30.78"|"-89.86"|"13030"
"70429"|"PO BOX"|"LA"|"Washington Parish"|"US"|"30.78"|"-89.86"|"847"
"70431"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.6"|"-89.9"|"4620"
"70433"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.47"|"-90.11"|"34040"
"70434"|"PO BOX"|"LA"|"St. Tammany Parish"|"US"|"30.47"|"-90.11"|"2544"
"70435"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.57"|"-90.1"|"17560"
"70436"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.82"|"-90.53"|"480"
"70437"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.63"|"-90.19"|"6640"
"70438"|"STANDARD"|"LA"|"Washington Parish"|"US"|"30.84"|"-90.14"|"14880"
"70441"|"STANDARD"|"LA"|"St. Helena Parish"|"US"|"30.82"|"-90.67"|"4080"
"70442"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.7"|"-90.32"|"370"
"70443"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.63"|"-90.5"|"8600"
"70444"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.93"|"-90.51"|"7800"
"70445"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.3"|"-89.92"|"9180"
"70446"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.57"|"-90.34"|"5760"
"70447"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.39"|"-90.16"|"16200"
"70448"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.37"|"-90.08"|"23200"
"70449"|"STANDARD"|"LA"|"Livingston Parish"|"US"|"30.25"|"-90.66"|"2780"
"70450"|"STANDARD"|"LA"|"Washington Parish"|"US"|"30.95"|"-90.27"|"2100"
"70451"|"PO BOX"|"LA"|"Tangipahoa Parish"|"US"|"30.55"|"-90.48"|"2485"
"70452"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.37"|"-89.74"|"11070"
"70453"|"STANDARD"|"LA"|"St. Helena Parish"|"US"|"30.7"|"-90.77"|"1010"
"70454"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.43"|"-90.44"|"27240"
"70455"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.5"|"-90.34"|"1770"
"70456"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.76"|"-90.51"|"2220"
"70457"|"PO BOX"|"LA"|"St. Tammany Parish"|"US"|"30.55"|"-90.1"|"0"
"70458"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.28"|"-89.77"|"31670"
"70459"|"PO BOX"|"LA"|"St. Tammany Parish"|"US"|"30.28"|"-89.77"|"1601"
"70460"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.3"|"-89.84"|"18760"
"70461"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.23"|"-89.72"|"26120"
"70462"|"STANDARD"|"LA"|"Livingston Parish"|"US"|"30.42"|"-90.54"|"4830"
"70463"|"PO BOX"|"LA"|"St. Tammany Parish"|"US"|"30.66"|"-89.9"|"290"
"70464"|"PO BOX"|"LA"|"St. Tammany Parish"|"US"|"30.55"|"-89.92"|"245"
"70465"|"PO BOX"|"LA"|"Tangipahoa Parish"|"US"|"30.87"|"-90.51"|"794"
"70466"|"STANDARD"|"LA"|"Tangipahoa Parish"|"US"|"30.57"|"-90.48"|"6590"
"70467"|"PO BOX"|"LA"|"Washington Parish"|"US"|"30.96"|"-89.81"|"96"
"70469"|"PO BOX"|"LA"|"St. Tammany Parish"|"US"|"30.28"|"-89.77"|"828"
"70470"|"PO BOX"|"LA"|"St Tammany Parish"|"US"|"30.37"|"-90.08"|"1461"
"70471"|"STANDARD"|"LA"|"St. Tammany Parish"|"US"|"30.41"|"-90.06"|"20990"
"70500"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.22"|"-92.01"|"0"
"70501"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.24"|"-91.99"|"22070"
"70502"|"PO BOX"|"LA"|"Lafayette Parish"|"US"|"30.21"|"-92.02"|"896"
"70503"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.21"|"-92.02"|"23550"
"70504"|"UNIQUE"|"LA"|"Lafayette Parish"|"US"|"30.21"|"-92.02"|"425"
"70505"|"PO BOX"|"LA"|"Lafayette Parish"|"US"|"30.21"|"-92.02"|"1235"
"70506"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.2"|"-92.08"|"30650"
"70507"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.28"|"-92.03"|"15320"
"70508"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.16"|"-92.03"|"33920"
"70509"|"PO BOX"|"LA"|"Lafayette Parish"|"US"|"30.21"|"-92.02"|"1576"
"70510"|"STANDARD"|"LA"|"Vermilion Parish"|"US"|"29.97"|"-92.12"|"20130"
"70511"|"PO BOX"|"LA"|"Vermilion Parish"|"US"|"29.97"|"-92.12"|"1660"
"70512"|"STANDARD"|"LA"|"St. Landry Parish"|"US"|"30.4"|"-91.93"|"8740"
"70513"|"PO BOX"|"LA"|"Iberia Parish"|"US"|"29.9"|"-91.91"|"223"
"70514"|"STANDARD"|"LA"|"St. Mary Parish"|"US"|"29.83"|"-91.55"|"2210"
"70515"|"STANDARD"|"LA"|"Evangeline Parish"|"US"|"30.48"|"-92.6"|"3000"
"70516"|"STANDARD"|"LA"|"Acadia Parish"|"US"|"30.34"|"-92.26"|"1490"
"70517"|"STANDARD"|"LA"|"St. Martin Parish"|"US"|"30.27"|"-91.9"|"23300"
"70518"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.15"|"-91.97"|"14700"
"70519"|"PO BOX"|"LA"|"St. Martin Parish"|"US"|"30.08"|"-91.9"|"545"
"70520"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.33"|"-92.03"|"18000"
"70521"|"PO BOX"|"LA"|"St Martin Parish"|"US"|"30.33"|"-91.84"|"977"
"70522"|"PO BOX"|"LA"|"St Mary Parish"|"US"|"29.76"|"-91.42"|"1052"
"70523"|"PO BOX"|"LA"|"St. Mary Parish"|"US"|"29.88"|"-91.47"|"1385"
"70524"|"PO BOX"|"LA"|"Evangeline Parish"|"US"|"30.56"|"-92.31"|"409"
"70525"|"STANDARD"|"LA"|"Acadia Parish"|"US"|"30.4"|"-92.21"|"11510"
"70526"|"STANDARD"|"LA"|"Acadia Parish"|"US"|"30.21"|"-92.37"|"13610"
"70527"|"PO BOX"|"LA"|"Acadia Parish"|"US"|"30.21"|"-92.37"|"1904"
"70528"|"STANDARD"|"LA"|"Vermilion Parish"|"US"|"29.95"|"-91.98"|"2300"
"70529"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.23"|"-92.19"|"9910"
"70531"|"STANDARD"|"LA"|"Acadia Parish"|"US"|"30.23"|"-92.5"|"1310"
"70532"|"STANDARD"|"LA"|"Jefferson Davis Parish"|"US"|"30.48"|"-92.69"|"2470"
"70533"|"STANDARD"|"LA"|"Vermilion Parish"|"US"|"29.95"|"-92.03"|"6250"
"70534"|"PO BOX"|"LA"|"Acadia Parish"|"US"|"30.23"|"-92.43"|"839"
"70535"|"STANDARD"|"LA"|"St. Landry Parish"|"US"|"30.49"|"-92.41"|"15420"
"70537"|"STANDARD"|"LA"|"Acadia Parish"|"US"|"30.26"|"-92.57"|"510"
"70538"|"STANDARD"|"LA"|"St. Mary Parish"|"US"|"29.8"|"-91.51"|"10420"
"70540"|"PO BOX"|"LA"|"St Mary Parish"|"US"|"29.73"|"-91.46"|"203"
"70541"|"PO BOX"|"LA"|"St. Landry Parish"|"US"|"30.43"|"-92.05"|"966"
"70542"|"STANDARD"|"LA"|"Vermilion Parish"|"US"|"30.02"|"-92.5"|"2580"
"70543"|"STANDARD"|"LA"|"Acadia Parish"|"US"|"30.32"|"-92.49"|"3450"
"70544"|"STANDARD"|"LA"|"Iberia Parish"|"US"|"29.91"|"-91.67"|"9360"
"70546"|"STANDARD"|"LA"|"Jefferson Davis Parish"|"US"|"30.22"|"-92.65"|"13450"
"70548"|"STANDARD"|"LA"|"Vermilion Parish"|"US"|"30"|"-92.28"|"8430"
"70549"|"STANDARD"|"LA"|"Jefferson Davis Parish"|"US"|"30.07"|"-92.8"|"3130"
"70550"|"PO BOX"|"LA"|"St. Landry Parish"|"US"|"30.52"|"-92.19"|"892"
"70551"|"PO BOX"|"LA"|"St Landry Parish"|"US"|"30.46"|"-91.98"|"890"
"70552"|"STANDARD"|"LA"|"Iberia Parish"|"US"|"30.07"|"-91.67"|"1540"
"70554"|"STANDARD"|"LA"|"Evangeline Parish"|"US"|"30.63"|"-92.41"|"4540"
"70555"|"STANDARD"|"LA"|"Vermilion Parish"|"US"|"30.1"|"-92.12"|"7920"
"70556"|"PO BOX"|"LA"|"Acadia Parish"|"US"|"30.19"|"-92.56"|"758"
"70558"|"PO BOX"|"LA"|"Lafayette Parish"|"US"|"30.1"|"-92.08"|"528"
"70559"|"STANDARD"|"LA"|"Acadia Parish"|"US"|"30.12"|"-92.49"|"2000"
"70560"|"STANDARD"|"LA"|"Iberia Parish"|"US"|"30"|"-91.81"|"31290"
"70562"|"PO BOX"|"LA"|"Iberia Parish"|"US"|"30"|"-91.81"|"2509"
"70563"|"STANDARD"|"LA"|"Iberia Parish"|"US"|"30.02"|"-91.71"|"16500"
"70569"|"PO BOX"|"LA"|"Iberia Parish"|"US"|"29.92"|"-91.78"|"818"
"70570"|"STANDARD"|"LA"|"St. Landry Parish"|"US"|"30.52"|"-92.08"|"31040"
"70571"|"PO BOX"|"LA"|"St. Landry Parish"|"US"|"30.52"|"-92.08"|"2192"
"70575"|"PO BOX"|"LA"|"Vermilion Parish"|"US"|"29.95"|"-92.16"|"301"
"70576"|"PO BOX"|"LA"|"Evangeline Parish"|"US"|"30.78"|"-92.42"|"1295"
"70577"|"STANDARD"|"LA"|"St. Landry Parish"|"US"|"30.55"|"-91.95"|"4320"
"70578"|"STANDARD"|"LA"|"Acadia Parish"|"US"|"30.23"|"-92.26"|"14610"
"70580"|"PO BOX"|"LA"|"Evangeline Parish"|"US"|"30.68"|"-92.43"|"359"
"70581"|"STANDARD"|"LA"|"Jefferson Davis Parish"|"US"|"30.23"|"-92.74"|"850"
"70582"|"STANDARD"|"LA"|"St. Martin Parish"|"US"|"30.12"|"-91.83"|"16520"
"70583"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.23"|"-92.09"|"10470"
"70584"|"STANDARD"|"LA"|"St. Landry Parish"|"US"|"30.4"|"-92.06"|"6490"
"70585"|"PO BOX"|"LA"|"Evangeline Parish"|"US"|"30.88"|"-92.41"|"659"
"70586"|"STANDARD"|"LA"|"Evangeline Parish"|"US"|"30.69"|"-92.28"|"16050"
"70589"|"STANDARD"|"LA"|"St. Landry Parish"|"US"|"30.61"|"-92.05"|"3150"
"70591"|"STANDARD"|"LA"|"Jefferson Davis Parish"|"US"|"30.23"|"-92.81"|"4570"
"70592"|"STANDARD"|"LA"|"Lafayette Parish"|"US"|"30.09"|"-91.99"|"26260"
"70593"|"PO BOX"|"LA"|"Lafayette Parish"|"US"|"30.21"|"-92.02"|"0"
"70595"|"PO BOX"|"LA"|"Lafayette Parish"|"US"|"30.22"|"-92.02"|"0"
"70596"|"PO BOX"|"LA"|"Lafayette Parish"|"US"|"30.21"|"-92.02"|"1121"
"70598"|"PO BOX"|"LA"|"Lafayette Parish"|"US"|"30.21"|"-92.02"|"904"
"70601"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.21"|"-93.2"|"26100"
"70602"|"PO BOX"|"LA"|"Calcasieu Parish"|"US"|"30.21"|"-93.2"|"1291"
"70605"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.13"|"-93.27"|"31630"
"70606"|"PO BOX"|"LA"|"Calcasieu Parish"|"US"|"30.21"|"-93.2"|"1286"
"70607"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.04"|"-93.19"|"22550"
"70609"|"UNIQUE"|"LA"|"Calcasieu Parish"|"US"|"30.21"|"-93.2"|"133"
"70611"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.35"|"-93.2"|"19140"
"70612"|"PO BOX"|"LA"|"Calcasieu Parish"|"US"|"30.21"|"-93.2"|"913"
"70615"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.26"|"-93.13"|"10730"
"70616"|"PO BOX"|"LA"|"Calcasieu Parish"|"US"|"30.21"|"-93.2"|"690"
"70629"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.21"|"-93.2"|"0"
"70630"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.11"|"-92.96"|"1360"
"70631"|"STANDARD"|"LA"|"Cameron Parish"|"US"|"29.79"|"-93.29"|"920"
"70632"|"STANDARD"|"LA"|"Cameron Parish"|"US"|"29.84"|"-93.06"|"320"
"70633"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.37"|"-93.4"|"6740"
"70634"|"STANDARD"|"LA"|"Beauregard Parish"|"US"|"30.77"|"-93.24"|"20870"
"70637"|"STANDARD"|"LA"|"Allen Parish"|"US"|"30.66"|"-93.04"|"800"
"70638"|"PO BOX"|"LA"|"Allen Parish"|"US"|"30.86"|"-92.79"|"840"
"70639"|"STANDARD"|"LA"|"Vernon Parish"|"US"|"30.98"|"-93.5"|"490"
"70640"|"PO BOX"|"LA"|"Jefferson Davis Parish"|"US"|"30.37"|"-92.9"|"392"
"70643"|"STANDARD"|"LA"|"Cameron Parish"|"US"|"29.76"|"-92.97"|"260"
"70644"|"PO BOX"|"LA"|"Allen Parish"|"US"|"30.78"|"-92.94"|"295"
"70645"|"STANDARD"|"LA"|"Cameron Parish"|"US"|"29.96"|"-93.43"|"1060"
"70646"|"PO BOX"|"LA"|"Calcasieu Parish"|"US"|"30.1"|"-92.92"|"699"
"70647"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.23"|"-93.01"|"10040"
"70648"|"STANDARD"|"LA"|"Allen Parish"|"US"|"30.48"|"-92.84"|"5690"
"70650"|"PO BOX"|"LA"|"Jefferson Davis Parish"|"US"|"30.23"|"-92.92"|"488"
"70651"|"PO BOX"|"LA"|"Allen Parish"|"US"|"30.5"|"-92.94"|"299"
"70652"|"STANDARD"|"LA"|"Beauregard Parish"|"US"|"30.6"|"-93.23"|"2250"
"70653"|"STANDARD"|"LA"|"Beauregard Parish"|"US"|"30.75"|"-93.53"|"2330"
"70654"|"STANDARD"|"LA"|"Allen Parish"|"US"|"30.66"|"-92.88"|"370"
"70655"|"STANDARD"|"LA"|"Allen Parish"|"US"|"30.61"|"-92.76"|"2350"
"70656"|"STANDARD"|"LA"|"Vernon Parish"|"US"|"30.93"|"-92.93"|"3140"
"70657"|"STANDARD"|"LA"|"Beauregard Parish"|"US"|"30.51"|"-93.23"|"4920"
"70658"|"STANDARD"|"LA"|"Allen Parish"|"US"|"30.51"|"-93.04"|"870"
"70659"|"PO BOX"|"LA"|"Vernon Parish"|"US"|"30.92"|"-93.28"|"2066"
"70660"|"STANDARD"|"LA"|"Beauregard Parish"|"US"|"30.65"|"-93.41"|"1370"
"70661"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.31"|"-93.66"|"1630"
"70662"|"STANDARD"|"LA"|"Beauregard Parish"|"US"|"30.83"|"-93.01"|"360"
"70663"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.22"|"-93.35"|"23520"
"70664"|"PO BOX"|"LA"|"Calcasieu Parish"|"US"|"30.22"|"-93.35"|"1540"
"70665"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.12"|"-93.45"|"10730"
"70668"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.19"|"-93.58"|"5270"
"70669"|"STANDARD"|"LA"|"Calcasieu Parish"|"US"|"30.25"|"-93.25"|"8030"
"70704"|"PO BOX"|"LA"|"East Baton Rouge Parish"|"US"|"30.58"|"-91.15"|"791"
"70706"|"STANDARD"|"LA"|"Livingston Parish"|"US"|"30.61"|"-90.91"|"19490"
"70707"|"PO BOX"|"LA"|"Ascension Parish"|"US"|"30.21"|"-90.92"|"1687"
